# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-07-31 15:17:49 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08096500 Brazos Rv at Waco, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08096500
#            TS   parameter     statistic     Description
#        135077       00060     00001     Discharge, cubic feet per second (Maximum)
#        135078       00060     00002     Discharge, cubic feet per second (Minimum)
#        135079       00060     00003     Discharge, cubic feet per second (Mean)
#        135080       00065     00001     Gage height, feet (Maximum)
#        135081       00065     00002     Gage height, feet (Minimum)
#        135082       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent
#    92  Daily mean calculated from data on this day matches published daily mean within 5 percent
#    93  Daily mean calculated from data on this day matches published daily mean within 10 percent
# 
agency_cd	site_no	datetime	135077_00060_00001	135077_00060_00001_cd	135078_00060_00002	135078_00060_00002_cd	135079_00060_00003	135079_00060_00003_cd	135080_00065_00001	135080_00065_00001_cd	135081_00065_00002	135081_00065_00002_cd	135082_00065_00003	135082_00065_00003_cd
USGS	08096500	1919-09-07					1250	A						
USGS	08096500	1919-09-08					1280	A						
USGS	08096500	1919-09-09					1050	A						
USGS	08096500	1919-09-10					890	A						
USGS	08096500	1919-09-11					772	A						
USGS	08096500	1919-09-12					660	A						
USGS	08096500	1919-09-13					577	A						
USGS	08096500	1919-09-14					522	A						
USGS	08096500	1919-09-15					485	A						
USGS	08096500	1919-09-16					465	A						
USGS	08096500	1919-09-17					435	A						
USGS	08096500	1919-09-18					412	A						
USGS	08096500	1919-09-19					381	A						
USGS	08096500	1919-09-20					36900	A						
USGS	08096500	1919-09-21					10600	A						
USGS	08096500	1919-09-22					39100	A						
USGS	08096500	1919-09-23					26400	A						
USGS	08096500	1919-09-24					8080	A						
USGS	08096500	1919-09-25					4800	A						
USGS	08096500	1919-09-26					3280	A						
USGS	08096500	1919-09-27					2820	A						
USGS	08096500	1919-09-28					3820	A						
USGS	08096500	1919-09-29					3500	A						
USGS	08096500	1919-09-30					2840	A						
USGS	08096500	1919-10-01					2520	A						
USGS	08096500	1919-10-02					2300	A						
USGS	08096500	1919-10-03					2020	A						
USGS	08096500	1919-10-04					1740	A						
USGS	08096500	1919-10-05					1570	A						
USGS	08096500	1919-10-06					1450	A						
USGS	08096500	1919-10-07					1370	A						
USGS	08096500	1919-10-08					6090	A						
USGS	08096500	1919-10-09					7850	A						
USGS	08096500	1919-10-10					6540	A						
USGS	08096500	1919-10-11					35600	A						
USGS	08096500	1919-10-12					16400	A						
USGS	08096500	1919-10-13					11300	A						
USGS	08096500	1919-10-14					8920	A						
USGS	08096500	1919-10-15					12500	A						
USGS	08096500	1919-10-16					17800	A						
USGS	08096500	1919-10-17					34300	A						
USGS	08096500	1919-10-18					14100	A						
USGS	08096500	1919-10-19					8100	A						
USGS	08096500	1919-10-20					6090	A						
USGS	08096500	1919-10-21					5000	A						
USGS	08096500	1919-10-22					39900	A						
USGS	08096500	1919-10-23					64400	A						
USGS	08096500	1919-10-24					27300	A						
USGS	08096500	1919-10-25					14100	A						
USGS	08096500	1919-10-26					9500	A						
USGS	08096500	1919-10-27					8100	A						
USGS	08096500	1919-10-28					5980	A						
USGS	08096500	1919-10-29					4900	A						
USGS	08096500	1919-10-30					4020	A						
USGS	08096500	1919-10-31					4200	A						
USGS	08096500	1919-11-01					13500	A						
USGS	08096500	1919-11-02					16400	A						
USGS	08096500	1919-11-03					10100	A						
USGS	08096500	1919-11-04					7600	A						
USGS	08096500	1919-11-05					5410	A						
USGS	08096500	1919-11-06					4800	A						
USGS	08096500	1919-11-07					8100	A						
USGS	08096500	1919-11-08					33800	A						
USGS	08096500	1919-11-09					31100	A						
USGS	08096500	1919-11-10					48600	A						
USGS	08096500	1919-11-11					23300	A						
USGS	08096500	1919-11-12					10100	A						
USGS	08096500	1919-11-13					8380	A						
USGS	08096500	1919-11-14					10400	A						
USGS	08096500	1919-11-15					8100	A						
USGS	08096500	1919-11-16					6540	A						
USGS	08096500	1919-11-17					5750	A						
USGS	08096500	1919-11-18					5100	A						
USGS	08096500	1919-11-19					4400	A						
USGS	08096500	1919-11-20					3880	A						
USGS	08096500	1919-11-21					3500	A						
USGS	08096500	1919-11-22					3050	A						
USGS	08096500	1919-11-23					2750	A						
USGS	08096500	1919-11-24					2450	A						
USGS	08096500	1919-11-25					2380	A						
USGS	08096500	1919-11-26					8920	A						
USGS	08096500	1919-11-27					4700	A						
USGS	08096500	1919-11-28					13800	A						
USGS	08096500	1919-11-29					34700	A						
USGS	08096500	1919-11-30					11300	A						
USGS	08096500	1919-12-01					7100	A						
USGS	08096500	1919-12-02					5860	A						
USGS	08096500	1919-12-03					4900	A						
USGS	08096500	1919-12-04					4500	A						
USGS	08096500	1919-12-05					4400	A						
USGS	08096500	1919-12-06					4500	A						
USGS	08096500	1919-12-07					4100	A						
USGS	08096500	1919-12-08					3800	A						
USGS	08096500	1919-12-09					3420	A						
USGS	08096500	1919-12-10					3280	A						
USGS	08096500	1919-12-11					2900	A						
USGS	08096500	1919-12-12					2900	A						
USGS	08096500	1919-12-13					2820	A						
USGS	08096500	1919-12-14					2640	A						
USGS	08096500	1919-12-15					2300	A						
USGS	08096500	1919-12-16					2220	A						
USGS	08096500	1919-12-17					2330	A						
USGS	08096500	1919-12-18					2240	A						
USGS	08096500	1919-12-19					2520	A						
USGS	08096500	1919-12-20					2700	A						
USGS	08096500	1919-12-21					2390	A						
USGS	08096500	1919-12-22					2130	A						
USGS	08096500	1919-12-23					2010	A						
USGS	08096500	1919-12-24					1920	A						
USGS	08096500	1919-12-25					1830	A						
USGS	08096500	1919-12-26					1730	A						
USGS	08096500	1919-12-27					1670	A						
USGS	08096500	1919-12-28					1640	A						
USGS	08096500	1919-12-29					1580	A						
USGS	08096500	1919-12-30					1480	A						
USGS	08096500	1919-12-31					1440	A						
USGS	08096500	1920-01-01					1380	A						
USGS	08096500	1920-01-02					1220	A						
USGS	08096500	1920-01-03					1080	A						
USGS	08096500	1920-01-04					1070	A						
USGS	08096500	1920-01-05					1760	A						
USGS	08096500	1920-01-06					15800	A						
USGS	08096500	1920-01-07					9200	A						
USGS	08096500	1920-01-08					13100	A						
USGS	08096500	1920-01-09					7850	A						
USGS	08096500	1920-01-10					4020	A						
USGS	08096500	1920-01-11					6990	A						
USGS	08096500	1920-01-12					23300	A						
USGS	08096500	1920-01-13					11300	A						
USGS	08096500	1920-01-14					6990	A						
USGS	08096500	1920-01-15					5980	A						
USGS	08096500	1920-01-16					5980	A						
USGS	08096500	1920-01-17					5300	A						
USGS	08096500	1920-01-18					4200	A						
USGS	08096500	1920-01-19					3720	A						
USGS	08096500	1920-01-20					3420	A						
USGS	08096500	1920-01-21					3200	A						
USGS	08096500	1920-01-22					3120	A						
USGS	08096500	1920-01-23					9200	A						
USGS	08096500	1920-01-24					10100	A						
USGS	08096500	1920-01-25					6650	A						
USGS	08096500	1920-01-26					5100	A						
USGS	08096500	1920-01-27					4700	A						
USGS	08096500	1920-01-28					4400	A						
USGS	08096500	1920-01-29					4130	A						
USGS	08096500	1920-01-30					3850	A						
USGS	08096500	1920-01-31					3580	A						
USGS	08096500	1920-02-01					3580	A						
USGS	08096500	1920-02-02					3500	A						
USGS	08096500	1920-02-03					3220	A						
USGS	08096500	1920-02-04					3000	A						
USGS	08096500	1920-02-05					2780	A						
USGS	08096500	1920-02-06					2690	A						
USGS	08096500	1920-02-07					2620	A						
USGS	08096500	1920-02-08					2600	A						
USGS	08096500	1920-02-09					2520	A						
USGS	08096500	1920-02-10					2420	A						
USGS	08096500	1920-02-11					2660	A						
USGS	08096500	1920-02-12					4300	A						
USGS	08096500	1920-02-13					4700	A						
USGS	08096500	1920-02-14					3680	A						
USGS	08096500	1920-02-15					2990	A						
USGS	08096500	1920-02-16					2600	A						
USGS	08096500	1920-02-17					2480	A						
USGS	08096500	1920-02-18					2540	A						
USGS	08096500	1920-02-19					2440	A						
USGS	08096500	1920-02-20					2320	A						
USGS	08096500	1920-02-21					2220	A						
USGS	08096500	1920-02-22					2100	A						
USGS	08096500	1920-02-23					2010	A						
USGS	08096500	1920-02-24					1970	A						
USGS	08096500	1920-02-25					1870	A						
USGS	08096500	1920-02-26					1790	A						
USGS	08096500	1920-02-27					1720	A						
USGS	08096500	1920-02-28					1620	A						
USGS	08096500	1920-02-29					1570	A						
USGS	08096500	1920-03-01					1440	A						
USGS	08096500	1920-03-02					1380	A						
USGS	08096500	1920-03-03					1370	A						
USGS	08096500	1920-03-04					1460	A						
USGS	08096500	1920-03-05					1290	A						
USGS	08096500	1920-03-06					1320	A						
USGS	08096500	1920-03-07					1290	A						
USGS	08096500	1920-03-08					1370	A						
USGS	08096500	1920-03-09					1380	A						
USGS	08096500	1920-03-10					1450	A						
USGS	08096500	1920-03-11					1460	A						
USGS	08096500	1920-03-12					1380	A						
USGS	08096500	1920-03-13					1310	A						
USGS	08096500	1920-03-14					1240	A						
USGS	08096500	1920-03-15					1180	A						
USGS	08096500	1920-03-16					1130	A						
USGS	08096500	1920-03-17					1100	A						
USGS	08096500	1920-03-18					1080	A						
USGS	08096500	1920-03-19					1050	A						
USGS	08096500	1920-03-20					1030	A						
USGS	08096500	1920-03-21					974	A						
USGS	08096500	1920-03-22					928	A						
USGS	08096500	1920-03-23					905	A						
USGS	08096500	1920-03-24					928	A						
USGS	08096500	1920-03-25					5640	A						
USGS	08096500	1920-03-26					14800	A						
USGS	08096500	1920-03-27					4700	A						
USGS	08096500	1920-03-28					2980	A						
USGS	08096500	1920-03-29					2160	A						
USGS	08096500	1920-03-30					1700	A						
USGS	08096500	1920-03-31					1510	A						
USGS	08096500	1920-04-01					1390	A						
USGS	08096500	1920-04-02					2680	A						
USGS	08096500	1920-04-03					2340	A						
USGS	08096500	1920-04-04					1600	A						
USGS	08096500	1920-04-05					1330	A						
USGS	08096500	1920-04-06					1160	A						
USGS	08096500	1920-04-07					1150	A						
USGS	08096500	1920-04-08					1120	A						
USGS	08096500	1920-04-09					1120	A						
USGS	08096500	1920-04-10					1090	A						
USGS	08096500	1920-04-11					1090	A						
USGS	08096500	1920-04-12					1010	A						
USGS	08096500	1920-04-13					974	A						
USGS	08096500	1920-04-14					982	A						
USGS	08096500	1920-04-15					966	A						
USGS	08096500	1920-04-16					882	A						
USGS	08096500	1920-04-17					845	A						
USGS	08096500	1920-04-18					815	A						
USGS	08096500	1920-04-19					751	A						
USGS	08096500	1920-04-20					716	A						
USGS	08096500	1920-04-21					654	A						
USGS	08096500	1920-04-22					624	A						
USGS	08096500	1920-04-23					600	A						
USGS	08096500	1920-04-24					600	A						
USGS	08096500	1920-04-25					618	A						
USGS	08096500	1920-04-26					612	A						
USGS	08096500	1920-04-27					600	A						
USGS	08096500	1920-04-28					583	A						
USGS	08096500	1920-04-29					549	A						
USGS	08096500	1920-04-30					538	A						
USGS	08096500	1920-05-01					527	A						
USGS	08096500	1920-05-02					511	A						
USGS	08096500	1920-05-03					490	A						
USGS	08096500	1920-05-04					475	A						
USGS	08096500	1920-05-05					606	A						
USGS	08096500	1920-05-06					3760	A						
USGS	08096500	1920-05-07					19500	A						
USGS	08096500	1920-05-08					28100	A						
USGS	08096500	1920-05-09					21000	A						
USGS	08096500	1920-05-10					24100	A						
USGS	08096500	1920-05-11					41400	A						
USGS	08096500	1920-05-12					37500	A						
USGS	08096500	1920-05-13					28600	A						
USGS	08096500	1920-05-14					15100	A						
USGS	08096500	1920-05-15					16800	A						
USGS	08096500	1920-05-16					26100	A						
USGS	08096500	1920-05-17					34300	A						
USGS	08096500	1920-05-18					37100	A						
USGS	08096500	1920-05-19					30700	A						
USGS	08096500	1920-05-20					17800	A						
USGS	08096500	1920-05-21					15100	A						
USGS	08096500	1920-05-22					14800	A						
USGS	08096500	1920-05-23					12500	A						
USGS	08096500	1920-05-24					7600	A						
USGS	08096500	1920-05-25					5000	A						
USGS	08096500	1920-05-26					4020	A						
USGS	08096500	1920-05-27					3420	A						
USGS	08096500	1920-05-28					3200	A						
USGS	08096500	1920-05-29					2600	A						
USGS	08096500	1920-05-30					2200	A						
USGS	08096500	1920-05-31					2980	A						
USGS	08096500	1920-06-01					3880	A						
USGS	08096500	1920-06-02					3500	A						
USGS	08096500	1920-06-03					8650	A						
USGS	08096500	1920-06-04					6310	A						
USGS	08096500	1920-06-05					3500	A						
USGS	08096500	1920-06-06					3420	A						
USGS	08096500	1920-06-07					2690	A						
USGS	08096500	1920-06-08					1980	A						
USGS	08096500	1920-06-09					1630	A						
USGS	08096500	1920-06-10					1420	A						
USGS	08096500	1920-06-11					1350	A						
USGS	08096500	1920-06-12					1210	A						
USGS	08096500	1920-06-13					1250	A						
USGS	08096500	1920-06-14					1430	A						
USGS	08096500	1920-06-15					1250	A						
USGS	08096500	1920-06-16					1170	A						
USGS	08096500	1920-06-17					1060	A						
USGS	08096500	1920-06-18					990	A						
USGS	08096500	1920-06-19					1110	A						
USGS	08096500	1920-06-20					3600	A						
USGS	08096500	1920-06-21					22900	A						
USGS	08096500	1920-06-22					20000	A						
USGS	08096500	1920-06-23					13500	A						
USGS	08096500	1920-06-24					14400	A						
USGS	08096500	1920-06-25					17500	A						
USGS	08096500	1920-06-26					8650	A						
USGS	08096500	1920-06-27					6420	A						
USGS	08096500	1920-06-28					4900	A						
USGS	08096500	1920-06-29					3800	A						
USGS	08096500	1920-06-30					3050	A						
USGS	08096500	1920-07-01					2500	A						
USGS	08096500	1920-07-02					2020	A						
USGS	08096500	1920-07-03					1720	A						
USGS	08096500	1920-07-04					1480	A						
USGS	08096500	1920-07-05					2050	A						
USGS	08096500	1920-07-06					1850	A						
USGS	08096500	1920-07-07					1760	A						
USGS	08096500	1920-07-08					1750	A						
USGS	08096500	1920-07-09					2450	A						
USGS	08096500	1920-07-10					3200	A						
USGS	08096500	1920-07-11					2360	A						
USGS	08096500	1920-07-12					1450	A						
USGS	08096500	1920-07-13					1270	A						
USGS	08096500	1920-07-14					1110	A						
USGS	08096500	1920-07-15					1460	A						
USGS	08096500	1920-07-16					1090	A						
USGS	08096500	1920-07-17					890	A						
USGS	08096500	1920-07-18					772	A						
USGS	08096500	1920-07-19					667	A						
USGS	08096500	1920-07-20					793	A						
USGS	08096500	1920-07-21					1090	A						
USGS	08096500	1920-07-22					1280	A						
USGS	08096500	1920-07-23					1010	A						
USGS	08096500	1920-07-24					1250	A						
USGS	08096500	1920-07-25					1570	A						
USGS	08096500	1920-07-26					1120	A						
USGS	08096500	1920-07-27					1050	A						
USGS	08096500	1920-07-28					765	A						
USGS	08096500	1920-07-29					681	A						
USGS	08096500	1920-07-30					744	A						
USGS	08096500	1920-07-31					667	A						
USGS	08096500	1920-08-01					566	A						
USGS	08096500	1920-08-02					554	A						
USGS	08096500	1920-08-03					594	A						
USGS	08096500	1920-08-04					554	A						
USGS	08096500	1920-08-05					636	A						
USGS	08096500	1920-08-06					6310	A						
USGS	08096500	1920-08-07					7980	A						
USGS	08096500	1920-08-08					4900	A						
USGS	08096500	1920-08-09					2680	A						
USGS	08096500	1920-08-10					1840	A						
USGS	08096500	1920-08-11					1850	A						
USGS	08096500	1920-08-12					1460	A						
USGS	08096500	1920-08-13					6760	A						
USGS	08096500	1920-08-14					6990	A						
USGS	08096500	1920-08-15					8100	A						
USGS	08096500	1920-08-16					5410	A						
USGS	08096500	1920-08-17					11000	A						
USGS	08096500	1920-08-18					6310	A						
USGS	08096500	1920-08-19					6650	A						
USGS	08096500	1920-08-20					9200	A						
USGS	08096500	1920-08-21					12800	A						
USGS	08096500	1920-08-22					21400	A						
USGS	08096500	1920-08-23					13500	A						
USGS	08096500	1920-08-24					13100	A						
USGS	08096500	1920-08-25					26500	A						
USGS	08096500	1920-08-26					15100	A						
USGS	08096500	1920-08-27					11000	A						
USGS	08096500	1920-08-28					13100	A						
USGS	08096500	1920-08-29					8650	A						
USGS	08096500	1920-08-30					9800	A						
USGS	08096500	1920-08-31					6880	A						
USGS	08096500	1920-09-01					7350	A						
USGS	08096500	1920-09-02					7850	A						
USGS	08096500	1920-09-03					6760	A						
USGS	08096500	1920-09-04					6990	A						
USGS	08096500	1920-09-05					5520	A						
USGS	08096500	1920-09-06					4100	A						
USGS	08096500	1920-09-07					40400	A						
USGS	08096500	1920-09-08					45500	A						
USGS	08096500	1920-09-09					43400	A						
USGS	08096500	1920-09-10					36100	A						
USGS	08096500	1920-09-11					21800	A						
USGS	08096500	1920-09-12					16400	A						
USGS	08096500	1920-09-13					12500	A						
USGS	08096500	1920-09-14					8920	A						
USGS	08096500	1920-09-15					6760	A						
USGS	08096500	1920-09-16					5410	A						
USGS	08096500	1920-09-17					4700	A						
USGS	08096500	1920-09-18					3880	A						
USGS	08096500	1920-09-19					3200	A						
USGS	08096500	1920-09-20					2750	A						
USGS	08096500	1920-09-21					2300	A						
USGS	08096500	1920-09-22					2160	A						
USGS	08096500	1920-09-23					2020	A						
USGS	08096500	1920-09-24					1750	A						
USGS	08096500	1920-09-25					1560	A						
USGS	08096500	1920-09-26					1430	A						
USGS	08096500	1920-09-27					1310	A						
USGS	08096500	1920-09-28					1220	A						
USGS	08096500	1920-09-29					1120	A						
USGS	08096500	1920-09-30					1060	A						
USGS	08096500	1920-10-01					1010	A						
USGS	08096500	1920-10-02					928	A						
USGS	08096500	1920-10-03					830	A						
USGS	08096500	1920-10-04					793	A						
USGS	08096500	1920-10-05					758	A						
USGS	08096500	1920-10-06					737	A						
USGS	08096500	1920-10-07					723	A						
USGS	08096500	1920-10-08					688	A						
USGS	08096500	1920-10-09					654	A						
USGS	08096500	1920-10-10					630	A						
USGS	08096500	1920-10-11					600	A						
USGS	08096500	1920-10-12					566	A						
USGS	08096500	1920-10-13					538	A						
USGS	08096500	1920-10-14					511	A						
USGS	08096500	1920-10-15					495	A						
USGS	08096500	1920-10-16					465	A						
USGS	08096500	1920-10-17					465	A						
USGS	08096500	1920-10-18					465	A						
USGS	08096500	1920-10-19					465	A						
USGS	08096500	1920-10-20					450	A						
USGS	08096500	1920-10-21					465	A						
USGS	08096500	1920-10-22					485	A						
USGS	08096500	1920-10-23					624	A						
USGS	08096500	1920-10-24					2090	A						
USGS	08096500	1920-10-25					15400	A						
USGS	08096500	1920-10-26					14400	A						
USGS	08096500	1920-10-27					7600	A						
USGS	08096500	1920-10-28					6420	A						
USGS	08096500	1920-10-29					4700	A						
USGS	08096500	1920-10-30					3500	A						
USGS	08096500	1920-10-31					4100	A						
USGS	08096500	1920-11-01					3280	A						
USGS	08096500	1920-11-02					2520	A						
USGS	08096500	1920-11-03					2230	A						
